epoch,ssl_loss
176.0,0.1326422244310379
177.0,0.14548376202583313
178.0,0.1711285561323166
179.0,0.1673571616411209
180.0,0.1474941372871399
181.0,0.16847410798072815
182.0,0.13874870538711548
183.0,0.1222507506608963
184.0,0.12700006365776062
185.0,0.15020260214805603
186.0,0.12349889427423477
187.0,0.14225536584854126
188.0,0.1215936541557312
189.0,0.11472446471452713
190.0,0.1052703782916069
191.0,0.1281844824552536
192.0,0.0998261421918869
193.0,0.1143178641796112
194.0,0.10698636621236801
195.0,0.11109785735607147
196.0,0.11266013979911804
197.0,0.14070434868335724
198.0,0.31235745549201965
199.0,0.8162888288497925
200.0,0.4099210202693939
201.0,0.8080919981002808
202.0,0.22736579179763794
203.0,1.040595531463623
204.0,2.313786029815674
205.0,0.20694144070148468
206.0,1.9407665729522705
207.0,0.21885518729686737
208.0,0.8627762794494629
209.0,0.9838048219680786
210.0,0.3320278227329254
211.0,0.4870947599411011
212.0,0.5281484127044678
213.0,0.38660043478012085
214.0,0.45670264959335327
215.0,0.4893546402454376
216.0,0.3265453577041626
217.0,0.36923855543136597
218.0,0.25839197635650635
219.0,0.26588594913482666
220.0,0.33275356888771057
221.0,0.2940477728843689
222.0,0.2271742820739746
223.0,0.22651971876621246
224.0,0.23816120624542236
225.0,0.2518712878227234
226.0,0.2124236822128296
227.0,0.228169247508049
228.0,0.20725902915000916
229.0,0.21552303433418274
230.0,0.1978192925453186
231.0,0.17787015438079834
232.0,0.15155628323554993
233.0,0.2002004086971283
234.0,0.16064123809337616
235.0,0.17239798605442047
236.0,0.15264947712421417
237.0,0.16405412554740906
238.0,0.16017025709152222
239.0,0.146747425198555
240.0,0.13550221920013428
241.0,0.16245290637016296
242.0,0.1529402732849121
243.0,0.162053644657135
244.0,0.1545373946428299
245.0,0.15500330924987793
246.0,0.14008060097694397
247.0,0.13547515869140625
248.0,0.11871635913848877
249.0,0.12322114408016205
250.0,0.1084459200501442
251.0,0.11840706318616867
252.0,0.13007038831710815
