node_id,observed_label,degree,is_poisoned,score_legacy_structure,score_legacy_input_spectrum,score_legacy_model_js,score_legacy_spectral_relation,score_legacy_transfer,score_legacy_transfer_level,score_legacy_transfer_shape,score_legacy_transfer_shape_norm,score_global_mad_structure,score_global_mad_input_spectrum,score_global_mad_model_js,score_global_mad_spectral_relation,score_global_mad_transfer,score_global_mad_transfer_level,score_global_mad_transfer_shape,score_global_mad_transfer_shape_norm,score_global_ecdf_structure,score_global_ecdf_input_spectrum,score_global_ecdf_model_js,score_global_ecdf_spectral_relation,score_global_ecdf_transfer,score_global_ecdf_transfer_level,score_global_ecdf_transfer_shape,score_global_ecdf_transfer_shape_norm,score_trimmed_structure,score_trimmed_input_spectrum,score_trimmed_model_js,score_trimmed_spectral_relation,score_trimmed_transfer,score_trimmed_transfer_level,score_trimmed_transfer_shape,score_trimmed_transfer_shape_norm,score_hybrid_structure,score_hybrid_input_spectrum,score_hybrid_model_js,score_hybrid_spectral_relation,score_hybrid_transfer,score_hybrid_transfer_level,score_hybrid_transfer_shape,score_hybrid_transfer_shape_norm,score_legacy_combined,score_global_mad_combined,score_global_ecdf_combined,score_trimmed_combined,score_hybrid_combined,score_global_ecdf_scale_invariant,score_hybrid_scale_invariant,moment_0,moment_1,moment_2,moment_3,input_band_0,input_band_1,input_band_2,input_band_3,model_js_layer_1,model_js_layer_2,spectral_relation_layer_1,spectral_relation_layer_2,gain_level_l1,gain_shape_norm_l1,delta_gain_l1_b0,centered_delta_gain_l1_b0,delta_gain_l1_b1,centered_delta_gain_l1_b1,delta_gain_l1_b2,centered_delta_gain_l1_b2,delta_gain_l1_b3,centered_delta_gain_l1_b3,gain_level_l2,gain_shape_norm_l2,delta_gain_l2_b0,centered_delta_gain_l2_b0,delta_gain_l2_b1,centered_delta_gain_l2_b1,delta_gain_l2_b2,centered_delta_gain_l2_b2,delta_gain_l2_b3,centered_delta_gain_l2_b3
101,2,13,0,1.0445727210326683,0.7018185059842206,0.8222762917514519,0.4454617567800338,1.466503867659306,1.6039849087506555,1.936693236310754,0.5829722416447435,1.7582900809779956,0.5122541683456383,0.9437693564588168,0.6722323709768052,1.8864429219527419,1.0067452912113068,1.4137349180391445,0.751220990319988,1.6376280791521542,0.944480898592209,1.5899729892499919,0.6540719007991962,1.5464673007551768,0.6505875661411494,2.3307752597120994,1.3167011360659568,2.021154712833833,0.602630152613955,1.0582808443523615,0.5350638783979871,1.2963564702275723,1.3015668650165189,1.3867647363175821,0.706405603181947,0.774074074074074,0.27777777777777773,0.7074074074074074,0.38888888888888884,0.3518518518518518,0.5814814814814815,0.5,0.5814814814814815,0.35242615941887356,0.5177777777777778,0.571111111111111,0.41111111111111115,0.4755555555555556,0.7222222222222223,0.5361111111111111,1.0023292,1.0932684,1.2324928,1.4254441,0.9538249,0.039937172,0.002973562,0.0032643527,0.0022075768,9.931116e-05,0.007463409099727869,0.000200905604287982,1.4668062,0.9257545,2.239169,0.7723627,1.3444805,-0.12232566,1.2726297,-0.19417644,1.0109453,-0.45586085,3.7720084,0.3787546,3.4819677,-0.29004073,3.7255182,-0.046490192,3.9567604,0.18475199,3.923787,0.1517787
102,1,8,0,1.1862975904387523,0.9963855431531057,0.7276557391763439,0.23243156384126082,3.3173266585827603,1.4398385262149955,2.107601465071797,0.6798908724614023,0.9565549841123249,0.4851810749139131,3.623717580805342,1.499905115988175,2.4364437576324205,0.9323926983552283,1.7424334583123482,0.8778560495600234,1.1228183705615749,0.6505875661411493,0.6828568267099351,1.3578201851844427,2.442347035369205,1.5464673007551772,2.239614481315123,1.0639268527333836,6.710395453936412,1.0890847373208246,0.5807052902423809,0.33630159794387876,2.762639697631522,1.1605180200471006,1.6779817614982084,0.33724497272066384,0.7407407407407408,0.2851851851851852,0.5074074074074074,0.5481481481481482,0.7000000000000001,0.7148148148148148,0.5592592592592592,0.48518518518518516,0.6092919884313507,0.5800000000000001,0.571111111111111,0.5177777777777778,0.5911111111111111,0.49999999999999994,0.4527777777777778,1.1860837,1.4377671,1.815555,2.362511,0.9591483,0.032303996,0.0053460174,0.0032017336,0.0016951907,0.007343739,0.0011715663131326437,0.0,1.7647569,0.8656908,1.1356072,-0.6291497,2.3426147,0.57785773,1.8862057,0.121448755,1.6946001,-0.07015681,3.1259305,3.3121128,2.6323285,-0.49360204,5.929121,2.8031905,2.2885265,-0.837404,1.6537466,-1.472184
103,0,14,1,0.861652763787301,2.733667796803325,1.445473068134521,0.3142650431071852,2.2133647870474924,2.023242077271117,1.7480584179427425,0.3372441795243892,0.2828064834091767,2.465003277894198,2.31740239461495,0.15205555779043722,2.52903588118411,0.9314223061860178,1.6635719551693091,0.8692988199363891,0.2513337180322636,1.637628079152154,0.7417483445381265,0.14101350748421798,1.637628079152154,1.048300580981331,1.7491998548092584,0.7944286023670398,0.8358352927377825,6.4931472215995,0.33705891782773134,0.5322213158021651,3.400029118495822,5.165411515627064,1.9186715653662745,0.6068723342805529,0.17407407407407405,0.7962962962962963,0.43333333333333335,0.09999999999999999,0.6259259259259259,0.7666666666666666,0.4777777777777778,0.5037037037037038,2.4704338147717517,0.5000000000000001,0.31333333333333335,0.4644444444444444,0.42000000000000004,0.5194444444444445,0.5444444444444444,1.0617968,1.261774,1.545976,1.9361557,0.83921844,0.10965348,0.039986733,0.011141331,4.6110377e-05,0.004782436,0.0060156225226819515,0.0011198658030480146,1.0855193,0.19887489,1.037415,-0.048104286,1.1694188,0.0838995,0.946054,-0.13946533,1.1891894,0.10367012,3.553769,1.2721932,2.492898,-1.0608711,4.0098834,0.4561143,4.0821147,0.5283456,3.6301808,0.076411724
111,1,15,0,1.448657080120328,0.13556907164615795,0.7174189848494998,2.17096121803178,1.2391739276665517,0.7385803845996465,1.7183489848036348,0.43442540727321755,2.0027457938501643,0.27963023221386557,3.721178931195901,1.5629030025793098,2.6860538476438593,0.6427201172967989,1.6477895683408106,0.7871922201258685,2.788920625649178,0.16804711811935594,0.8329091229351041,1.0257403633410964,1.637628079152154,0.7673949917319021,2.095773445089232,0.7852540330329417,4.016893241772178,0.4456038513530766,0.6415456966435766,0.0564727077436251,1.2439432012832814,0.513546272380338,1.3147730468599113,0.549393838545213,0.9148148148148149,0.03333333333333333,0.5666666666666667,0.4777777777777778,0.4703703703703703,0.3592592592592592,0.48148148148148145,0.43333333333333335,0.9832464059133982,0.6644444444444445,0.4822222222222222,0.33111111111111113,0.5266666666666666,0.3972222222222222,0.38611111111111107,1.3062971,1.6047045,2.057312,2.7292845,0.9322927,0.050456896,0.012838571,0.0044118776,0.0022316284,0.007111894,0.0008039522217586637,3.33300449710805e-05,1.4077218,1.1268331,1.009902,-0.39781976,2.2149315,0.80720973,1.6366768,0.22895503,0.76937675,-0.638345,2.9288101,2.5554714,2.3916295,-0.53718066,5.049694,2.120884,2.6317635,-0.29704666,1.6421537,-1.2866564
133,2,13,0,1.5435995864739327,1.0975287660305335,0.06912486398634896,0.30878331735153247,1.8900993818591194,2.231352316601682,2.197873764829466,0.6185060740738062,0.6979087367292686,1.163537159227796,0.5825950440655292,0.453724870309271,2.066465692056462,1.128669629732949,1.7157008481846918,0.9503836559431487,0.8855893807640173,0.8533201201952314,0.6202752552329319,0.36486244334993667,1.4348955250980717,0.7944286023670397,2.0957734450892316,1.6132329970674382,1.3715504536733318,2.0192671031584517,0.09694876234820415,0.4058435431627713,1.4825227866780337,1.9788007741734457,1.7880054550900375,1.2015310299401776,0.5296296296296297,0.5370370370370371,0.24074074074074073,0.2777777777777778,0.37407407407407406,0.7148148148148148,0.5296296296296297,0.7592592592592592,1.8750650301709486,0.4688888888888889,0.3533333333333334,0.35333333333333333,0.3466666666666667,0.5444444444444444,0.4833333333333333,1.1591524,1.3929563,1.759811,2.3126519,0.95753145,0.016751619,0.014224958,0.011491982,0.0016138146,0.00033872208,0.0068322173319756985,0.0003529981477186084,1.2616786,1.1977262,2.1933947,0.9317161,1.3807902,0.11911166,0.7448158,-0.51686275,0.7277136,-0.533965,3.8590708,0.57742745,3.3984165,-0.46065426,3.8465853,-0.012485504,4.0280614,0.16899061,4.1632195,0.30414867
137,0,6,0,0.5418847035385732,1.705865579916005,3.9637921770958053,1.280039746111465,4.21138315362591,1.6694389876083513,2.6747878243369434,0.7508177455745735,0.6397511475826354,1.51432458530204,0.41651614009784854,0.5486385479962476,2.2763529987483246,1.5946510288581288,1.699207930335796,0.7071429081644665,0.7852540330329417,0.6940932546359643,0.3551534004213859,0.6170179147223351,1.7491998548092589,1.6132329970674382,1.4875757829269856,0.8968258086900465,1.031935033054683,3.1275666801914586,2.125101313154269,2.712517805536699,4.370377239121942,2.1396385426797417,2.716433924635121,0.9929147959650388,0.40370370370370373,0.5666666666666667,0.3666666666666667,0.5296296296296297,0.6666666666666666,0.8962962962962963,0.5296296296296297,0.5,2.2940456878523956,0.45555555555555555,0.3288888888888889,0.7355555555555555,0.5088888888888888,0.3055555555555556,0.45833333333333337,1.1237127,1.3638958,1.7435627,2.307152,0.91543144,0.043438382,0.028572863,0.01255732,0.00045479552,0.00040919933,0.006958183832466602,0.0014803193043917418,0.9383771,1.0991458,1.5786912,0.64031416,1.3884659,0.4500888,0.3702612,-0.5681159,0.41609,-0.5222871,3.8051414,0.8487839,3.4145308,-0.3906107,4.271909,0.4667678,3.3504782,-0.45466328,4.183647,0.3785057
143,0,11,1,0.0,0.0,1.5446999857063548,1.0111031482300588,1.6025818367686464,1.5785854412836633,1.255412234648111,0.4731090301612051,0.7434648458686446,0.9351312702469126,1.9275854754851456,0.04124724325345619,1.9346967098896442,0.7423698556341577,1.2407156093103504,0.8655135006629386,0.7375989431307793,0.8430104765938636,0.4364128651702732,0.15114043593646684,0.997161156421122,0.8533201201952316,1.1895840668738362,0.7944286023670398,0.6393049219151946,0.5596613284695263,1.5062726931873383,1.8448935467858867,2.4320444466989892,4.1071390741301945,1.3755019682178706,0.2756803097975796,0.35185185185185186,0.3,0.5518518518518518,0.24814814814814815,0.3962962962962963,0.6555555555555556,0.24074074074074073,0.37777777777777777,1.224921555143545,0.4377777777777778,0.22000000000000003,0.45111111111111113,0.3555555555555555,0.28055555555555556,0.3555555555555555,1.1677517,1.3962889,1.6983618,2.089965,0.91223526,0.07360662,0.011580822,0.0025773246,0.00017911012,0.004123863,0.00577593082562089,0.0008528172038495541,1.1131587,0.31204528,1.0440309,-0.0691278,1.3219647,0.20880604,0.9032507,-0.20990801,1.1833887,0.07023001,3.4671216,1.0307609,2.6891327,-0.7779889,4.084793,0.6176715,3.7245264,0.2574048,3.3700337,-0.09708786
148,1,13,0,0.4948818567439155,0.7895058363063086,0.22381681325918126,5.413756406079458,1.823263834334886,0.3131825860831172,3.15160106816258,0.5623833228879557,0.6525526337034193,0.8347462645514878,3.838756644614545,1.6286607290243742,3.2735162894128025,1.255733464456392,2.379300765696592,0.2588957954946151,0.49899443664727633,1.8930408910351495,0.8800644626707246,1.3437347467010947,1.7491998548092593,1.01124659490447,2.095773445089232,0.19244220020407185,0.7266375520871652,0.7990427400534568,0.0,2.1835015306361267,2.0930659462441623,0.5032605896420728,3.8603095552435907,0.6047902901565184,0.3074074074074074,0.49259259259259264,0.46296296296296297,0.7814814814814816,0.6185185185185186,0.5518518518518519,0.7999999999999999,0.16666666666666666,1.422202353793124,0.6733333333333335,0.5755555555555556,0.34888888888888886,0.5577777777777777,0.49722222222222223,0.47777777777777775,1.077001,1.2330203,1.4631804,1.7857566,0.9276847,0.06671192,0.0025453903,0.003058033,0.0018572449,0.007637152,0.00025358353741467,0.00013740675058215857,1.2046959,0.98081535,1.1393626,-0.06533337,2.019002,0.814306,0.914341,-0.29035497,0.7460785,-0.45861745,3.8770463,1.8162786,2.4864764,-1.3905699,4.8888865,1.0118401,3.6992302,-0.17781615,4.433593,0.55654645
155,0,14,1,0.14023180165233648,5.045950000441264,5.116567469645828,6.734877170583541,1.1722934257272701,0.0,2.4961854219518673,1.1932868561395096,0.8629140743363597,4.000152137928304,1.4375503359548651,5.811717734503507,1.4603868121358596,0.4244350748458884,1.2979613576831333,0.41716106963962024,0.8329091229351041,2.2396144813151224,1.589972989249992,2.4423470353692043,2.162539141401493,0.4274440148269396,1.6376280791521542,0.491360700581882,0.7459924779713825,10.0,5.749078234600268,8.933627366194802,1.6437385615094595,0.3679447418102573,2.5245631842364302,1.036519048644947,0.4333333333333333,0.9074074074074074,0.8555555555555556,0.9518518518518517,0.4407407407407407,0.12222222222222222,0.5,0.337037037037037,9.714586905902319,0.6777777777777778,0.7711111111111111,0.7044444444444445,0.7466666666666667,0.6333333333333333,0.6666666666666666,1.1840966,1.4094882,1.7154689,2.1214447,0.7753682,0.14277701,0.06329712,0.018557627,0.0043918886,0.00085353985,0.043111369013786316,0.002392677590250969,1.2137702,0.77547276,1.8154869,0.60171676,0.8029995,-0.41077065,0.9565377,-0.25723243,1.2800565,0.066286325,3.1619759,0.911015,3.3292456,0.1672697,3.8323681,0.6703923,2.713953,-0.44802284,2.7723365,-0.38963938
157,0,10,0,1.7894725852412237,0.7914786971463643,0.5504978028886751,0.12221037463887824,1.7997599704682186,0.46463280774743254,3.381238132068384,0.9360244784213567,1.1446322253017518,1.315692060767566,0.5070701812674807,0.3385564002646017,2.1023747225428484,0.911696335781654,3.087550770803121,1.1429511258947846,0.997161156421122,2.7889206256491774,0.944480898592209,0.43868044275296897,2.7889206256491774,1.0406668449159369,3.13549421592915,1.199893710475204,2.330203974674256,0.8915174896041852,0.5535582646220297,0.410133397132278,2.1104399940293623,0.5850998132207775,4.026230662414876,1.3480933760481768,0.6814814814814815,0.6481481481481481,0.3962962962962963,0.24814814814814815,0.6777777777777777,0.5185185185185185,0.937037037037037,0.7888888888888889,1.4338964517660164,0.4866666666666667,0.671111111111111,0.4333333333333334,0.5244444444444445,0.8111111111111111,0.711111111111111,1.0678786,1.1769892,1.3567109,1.6207491,0.99354076,0.0026483785,0.00311481,0.0006960236,9.94619e-06,0.0005824008,0.00597173860296607,0.0014919104287400842,1.3678216,1.310288,1.5123458,0.14452422,1.5656757,0.19785416,2.090559,0.72273743,0.30270576,-1.0651158,2.7224805,2.8659315,3.514591,0.79211044,4.629466,1.9069855,0.9811611,-1.7413194,1.7647038,-0.9577768
159,2,9,0,0.29175327065122614,1.2076175402594194,0.6165394474989107,0.610902738018891,1.1367492082022568,1.6732982018110478,0.9246943507654264,0.8148912850902739,0.8383546965620187,1.3269182405826054,0.4115687553615681,0.914504037572708,1.2567048261339715,0.8052611005008683,1.4127821869300359,0.7137076304095329,0.8855893807640172,0.5705448584676129,0.808514040850388,0.7852540330329414,2.5861880715950956,0.5390157904840445,1.1998937104752043,1.0257403633410964,0.93768452394962,5.183458004187184,0.6870338964669406,0.9212446358538315,1.1753207202502611,1.6898110526734127,1.128881876302352,1.0718828916361478,0.47407407407407415,0.5370370370370371,0.337037037037037,0.49259259259259264,0.40370370370370373,0.5148148148148148,0.26296296296296295,0.5814814814814815,1.1871875266538536,0.42444444444444446,0.49777777777777776,0.42444444444444446,0.4111111111111111,0.3555555555555555,0.3833333333333333,1.0118963,1.1586075,1.4012576,1.7652521,0.9379713,0.023810998,0.026765717,0.011451986,0.0010108596,0.00019852437,0.009805536828935146,0.0007150715100578964,1.565795,0.9850141,2.3257787,0.7599838,1.5869865,0.021191597,0.9665079,-0.59928703,1.3839064,-0.18188858,3.5450134,0.58445954,3.5565834,0.011569977,3.9760118,0.43099833,3.4936795,-0.051333904,3.153779,-0.3912344
165,2,7,0,1.015761865122963,0.567848939396375,0.8543143102190087,1.191487225824931,2.0227958639074686,0.48511772612577786,1.0699070011813225,0.2859567517258396,0.03583040919909403,0.392414262660838,1.0416448539306922,1.5316176061642797,1.0700060780559733,0.08329118398879785,1.0822310696263577,0.4141925399345523,0.04445176257083381,0.49899443664727633,1.2666594067874657,0.9444808985922086,1.8159655511215207,0.0921068524729962,1.1794827132150765,0.36486244334993667,1.1052951381286888,0.4489916672533554,1.086794005937573,2.0694659275311524,2.988269326994211,0.6909141430207688,2.178492439152925,0.39766011463600165,0.15185185185185185,0.07777777777777778,0.6851851851851851,0.6851851851851851,0.4407407407407407,0.12962962962962962,0.27037037037037037,0.13703703703703704,0.7246376797291407,0.29555555555555557,0.4111111111111111,0.5177777777777778,0.4133333333333333,0.2777777777777778,0.2944444444444444,1.083346,1.2856814,1.5974101,2.0506735,0.94646335,0.04419849,0.006785823,0.0025523049,0.0029193426,0.00046850007,0.012327294796705246,0.0005928308237344027,1.3946388,1.0052054,2.2361257,0.84148693,1.3223019,-0.07233691,1.0356455,-0.3589933,0.9844818,-0.41015697,3.2572343,1.2301382,3.5827036,0.32546926,4.062291,0.8050568,2.9370718,-0.32016253,2.4468708,-0.81036353
170,2,7,0,1.748059579882231,2.036583729903101,0.32879256232283643,1.215691907534524,1.4270943571765646,1.4727344632534631,0.7453931309235179,0.5791491952151613,0.4156134912548156,2.777579805538689,0.2879599537214927,0.6814833990327598,1.1944951152915282,1.068808012246146,0.708249101349165,0.559181084191884,0.42967119000162973,1.199893710475204,0.4386804427529689,0.8533201201952314,1.7814691153780449,1.9842016694321272,0.8855893807640172,0.46194045057041533,2.079163568812025,7.143782789233272,0.26023980229255356,1.0280760494230392,0.9768191980604937,1.7532087696448895,0.6834737866453688,0.42025605829224855,0.4185185185185185,0.8037037037037037,0.09999999999999999,0.5074074074074074,0.262962962962963,0.8407407407407407,0.011111111111111112,0.22592592592592595,1.67597894615205,0.3711111111111111,0.44666666666666666,0.4377777777777778,0.3888888888888889,0.25555555555555554,0.2833333333333333,1.1428851,1.3289554,1.6174573,2.0435476,0.90238386,0.031995278,0.048404943,0.0172159,0.0008631513,0.00033917325,0.007254126947373152,0.001609289669431746,1.8343401,0.5588716,2.308098,0.47375798,1.7600265,-0.07431364,1.6706066,-0.16373348,1.598629,-0.2357111,3.115445,1.1025534,3.4700027,0.35455775,3.791339,0.675894,2.826232,-0.28921294,2.3742056,-0.7412393
175,2,9,0,1.2319301839592538,0.5706396742046658,3.9407524909763105,1.0114164802888064,1.8760982900382672,0.8635737384462557,1.747248580167249,1.1309344443261509,0.721611754435334,0.4297133418066986,0.8634368067986449,0.18623340549502349,1.1373068492526943,0.4280592046719489,1.389155173672681,0.22853726034514654,0.8800644626707246,0.5119821798489067,0.39935887909341233,0.25133371803226356,1.0560526742493137,0.3362832364299624,1.546467300755177,0.19244220020407193,1.21129353252555,0.5303615642753382,5.156706198451516,1.184459142491228,1.9721446317184643,0.9493463273309196,3.082514809551875,0.9246796607163456,0.5,0.09999999999999999,0.5074074074074074,0.21851851851851853,0.24814814814814815,0.24814814814814815,0.5407407407407407,0.2111111111111111,5.035206266260505,0.2555555555555556,0.1933333333333333,0.4955555555555556,0.26,0.18055555555555555,0.3416666666666667,0.9993245,1.2188736,1.612199,2.2426684,0.9442216,0.045037128,0.0048317513,0.005909547,0.0017305388,0.0019104569,0.00576694356277585,0.0011241250904276967,1.5031681,0.7734791,2.0746133,0.5714452,1.3562536,-0.14691448,1.0080395,-0.49512863,1.5737658,0.07059765,3.3799736,2.0104437,3.4106257,0.030652046,4.5649824,1.1850088,3.746254,0.36628032,1.7980328,-1.5819409
176,0,14,1,1.573162210838972,1.0162867653766303,1.0639833976399737,0.5011743296125493,1.1703919220953862,0.6744855244792058,0.8332714769907292,0.5539354128049466,1.6243830745716392,1.4600735994829823,1.6991812876016674,0.35898220371513606,1.603690674755605,0.43275134786430525,0.8421072036004575,0.9452635394698752,2.0368819272610406,1.1410021926470124,0.6828568267099349,0.5646624376778199,0.9635915050023076,0.5735122262275202,1.0483005809813308,0.8085140408503879,2.3468397104899914,2.7283160223653686,0.11077279516299728,1.3275889312791098,1.5691759993993064,1.6482930815541113,0.9119223999313508,0.3372441612289999,0.811111111111111,0.6555555555555556,0.36666666666666664,0.38888888888888884,0.3,0.4407407407407407,0.06296296296296296,0.43333333333333335,0.7155989295318932,0.5755555555555556,0.4377777777777778,0.5,0.4533333333333333,0.3666666666666667,0.3416666666666667,1.2515845,1.5605898,1.9987602,2.6189888,0.8873265,0.08607506,0.020424485,0.0061740065,3.5207526e-05,0.003563189,0.005880221724510193,0.0014989329501986504,1.1264317,0.2017205,1.1112005,-0.015231252,1.2063079,0.079876184,0.96763897,-0.15879273,1.2205796,0.09414792,3.2484467,1.1134396,2.7269878,-0.52145886,4.140895,0.8924482,3.2893891,0.04094243,2.8365145,-0.41193223
