node_id,observed_label,degree,is_poisoned,score_legacy_structure,score_legacy_input_spectrum,score_legacy_model_js,score_legacy_spectral_relation,score_legacy_transfer,score_global_mad_structure,score_global_mad_input_spectrum,score_global_mad_model_js,score_global_mad_spectral_relation,score_global_mad_transfer,score_global_ecdf_structure,score_global_ecdf_input_spectrum,score_global_ecdf_model_js,score_global_ecdf_spectral_relation,score_global_ecdf_transfer,score_trimmed_structure,score_trimmed_input_spectrum,score_trimmed_model_js,score_trimmed_spectral_relation,score_trimmed_transfer,score_hybrid_structure,score_hybrid_input_spectrum,score_hybrid_model_js,score_hybrid_spectral_relation,score_hybrid_transfer,score_legacy_combined,score_global_mad_combined,score_global_ecdf_combined,score_trimmed_combined,score_hybrid_combined,moment_0,moment_1,moment_2,moment_3,input_band_0,input_band_1,input_band_2,input_band_3,model_js_layer_1,model_js_layer_2,spectral_relation_layer_1,spectral_relation_layer_2,delta_gain_l1_b0,delta_gain_l1_b1,delta_gain_l1_b2,delta_gain_l1_b3,delta_gain_l2_b0,delta_gain_l2_b1,delta_gain_l2_b2,delta_gain_l2_b3
103,0,14,1,0.861652763787301,2.733667796803325,1.445473068134521,0.3142650431071852,2.2133647870474924,0.2828064834091767,2.465003277894198,2.31740239461495,0.15205555779043722,2.52903588118411,0.2513337180322636,1.637628079152154,0.7417483445381265,0.14101350748421798,1.637628079152154,0.8358352927377825,6.4931472215995,0.33705891782773134,0.5322213158021651,3.400029118495822,0.17407407407407405,0.7962962962962963,0.43333333333333335,0.09999999999999999,0.6259259259259259,2.4704338147717517,0.5000000000000001,0.31333333333333335,0.4644444444444444,0.42000000000000004,1.0617968,1.261774,1.545976,1.9361557,0.83921844,0.10965348,0.039986733,0.011141331,4.6110377e-05,0.004782436,0.0060156225226819515,0.0011198658030480146,1.037415,1.1694188,0.946054,1.1891894,2.492898,4.0098834,4.0821147,3.6301808
111,1,15,0,1.448657080120328,0.13556907164615795,0.7174189848494998,2.17096121803178,1.2391739276665517,2.0027457938501643,0.27963023221386557,3.721178931195901,1.5629030025793098,2.6860538476438593,2.788920625649178,0.16804711811935594,0.8329091229351041,1.0257403633410964,1.637628079152154,4.016893241772178,0.4456038513530766,0.6415456966435766,0.0564727077436251,1.2439432012832814,0.9148148148148149,0.03333333333333333,0.5666666666666667,0.4777777777777778,0.4703703703703703,0.9832464059133982,0.6644444444444445,0.4822222222222222,0.33111111111111113,0.5266666666666666,1.3062971,1.6047045,2.057312,2.7292845,0.9322927,0.050456896,0.012838571,0.0044118776,0.0022316284,0.007111894,0.0008039522217586637,3.33300449710805e-05,1.009902,2.2149315,1.6366768,0.76937675,2.3916295,5.049694,2.6317635,1.6421537
133,2,13,0,1.5435995864739327,1.0975287660305335,0.06912486398634896,0.30878331735153247,1.8900993818591194,0.6979087367292686,1.163537159227796,0.5825950440655292,0.453724870309271,2.066465692056462,0.8855893807640173,0.8533201201952314,0.6202752552329319,0.36486244334993667,1.4348955250980717,1.3715504536733318,2.0192671031584517,0.09694876234820415,0.4058435431627713,1.4825227866780337,0.5296296296296297,0.5370370370370371,0.24074074074074073,0.2777777777777778,0.37407407407407406,1.8750650301709486,0.4688888888888889,0.3533333333333334,0.35333333333333333,0.3466666666666667,1.1591524,1.3929563,1.759811,2.3126519,0.95753145,0.016751619,0.014224958,0.011491982,0.0016138146,0.00033872208,0.0068322173319756985,0.0003529981477186084,2.1933947,1.3807902,0.7448158,0.7277136,3.3984165,3.8465853,4.0280614,4.1632195
137,0,6,0,0.5418847035385732,1.705865579916005,3.9637921770958053,1.280039746111465,4.21138315362591,0.6397511475826354,1.51432458530204,0.41651614009784854,0.5486385479962476,2.2763529987483246,0.7852540330329417,0.6940932546359643,0.3551534004213859,0.6170179147223351,1.7491998548092589,1.031935033054683,3.1275666801914586,2.125101313154269,2.712517805536699,4.370377239121942,0.40370370370370373,0.5666666666666667,0.3666666666666667,0.5296296296296297,0.6666666666666666,2.2940456878523956,0.45555555555555555,0.3288888888888889,0.7355555555555555,0.5088888888888888,1.1237127,1.3638958,1.7435627,2.307152,0.91543144,0.043438382,0.028572863,0.01255732,0.00045479552,0.00040919933,0.006958183832466602,0.0014803193043917418,1.5786912,1.3884659,0.3702612,0.41609,3.4145308,4.271909,3.3504782,4.183647
143,0,11,1,0.0,0.0,1.5446999857063548,1.0111031482300588,1.6025818367686464,0.7434648458686446,0.9351312702469126,1.9275854754851456,0.04124724325345619,1.9346967098896442,0.7375989431307793,0.8430104765938636,0.4364128651702732,0.15114043593646684,0.997161156421122,0.6393049219151946,0.5596613284695263,1.5062726931873383,1.8448935467858867,2.4320444466989892,0.35185185185185186,0.3,0.5518518518518518,0.24814814814814815,0.3962962962962963,1.224921555143545,0.4377777777777778,0.22000000000000003,0.45111111111111113,0.3555555555555555,1.1677517,1.3962889,1.6983618,2.089965,0.91223526,0.07360662,0.011580822,0.0025773246,0.00017911012,0.004123863,0.00577593082562089,0.0008528172038495541,1.0440309,1.3219647,0.9032507,1.1833887,2.6891327,4.084793,3.7245264,3.3700337
148,1,13,0,0.4948818567439155,0.7895058363063086,0.22381681325918126,5.413756406079458,1.823263834334886,0.6525526337034193,0.8347462645514878,3.838756644614545,1.6286607290243742,3.2735162894128025,0.49899443664727633,1.8930408910351495,0.8800644626707246,1.3437347467010947,1.7491998548092593,0.7266375520871652,0.7990427400534568,0.0,2.1835015306361267,2.0930659462441623,0.3074074074074074,0.49259259259259264,0.46296296296296297,0.7814814814814816,0.6185185185185186,1.422202353793124,0.6733333333333335,0.5755555555555556,0.34888888888888886,0.5577777777777777,1.077001,1.2330203,1.4631804,1.7857566,0.9276847,0.06671192,0.0025453903,0.003058033,0.0018572449,0.007637152,0.00025358353741467,0.00013740675058215857,1.1393626,2.019002,0.914341,0.7460785,2.4864764,4.8888865,3.6992302,4.433593
155,0,14,1,0.14023180165233648,5.045950000441264,5.116567469645828,6.734877170583541,1.1722934257272701,0.8629140743363597,4.000152137928304,1.4375503359548651,5.811717734503507,1.4603868121358596,0.8329091229351041,2.2396144813151224,1.589972989249992,2.4423470353692043,2.162539141401493,0.7459924779713825,10.0,5.749078234600268,8.933627366194802,1.6437385615094595,0.4333333333333333,0.9074074074074074,0.8555555555555556,0.9518518518518517,0.4407407407407407,9.714586905902319,0.6777777777777778,0.7711111111111111,0.7044444444444445,0.7466666666666667,1.1840966,1.4094882,1.7154689,2.1214447,0.7753682,0.14277701,0.06329712,0.018557627,0.0043918886,0.00085353985,0.043111369013786316,0.002392677590250969,1.8154869,0.8029995,0.9565377,1.2800565,3.3292456,3.8323681,2.713953,2.7723365
157,0,10,0,1.7894725852412237,0.7914786971463643,0.5504978028886751,0.12221037463887824,1.7997599704682186,1.1446322253017518,1.315692060767566,0.5070701812674807,0.3385564002646017,2.1023747225428484,0.997161156421122,2.7889206256491774,0.944480898592209,0.43868044275296897,2.7889206256491774,2.330203974674256,0.8915174896041852,0.5535582646220297,0.410133397132278,2.1104399940293623,0.6814814814814815,0.6481481481481481,0.3962962962962963,0.24814814814814815,0.6777777777777777,1.4338964517660164,0.4866666666666667,0.671111111111111,0.4333333333333334,0.5244444444444445,1.0678786,1.1769892,1.3567109,1.6207491,0.99354076,0.0026483785,0.00311481,0.0006960236,9.94619e-06,0.0005824008,0.00597173860296607,0.0014919104287400842,1.5123458,1.5656757,2.090559,0.30270576,3.514591,4.629466,0.9811611,1.7647038
159,2,9,0,0.29175327065122614,1.2076175402594194,0.6165394474989107,0.610902738018891,1.1367492082022568,0.8383546965620187,1.3269182405826054,0.4115687553615681,0.914504037572708,1.2567048261339715,0.8855893807640172,0.5705448584676129,0.808514040850388,0.7852540330329414,2.5861880715950956,0.93768452394962,5.183458004187184,0.6870338964669406,0.9212446358538315,1.1753207202502611,0.47407407407407415,0.5370370370370371,0.337037037037037,0.49259259259259264,0.40370370370370373,1.1871875266538536,0.42444444444444446,0.49777777777777776,0.42444444444444446,0.4111111111111111,1.0118963,1.1586075,1.4012576,1.7652521,0.9379713,0.023810998,0.026765717,0.011451986,0.0010108596,0.00019852437,0.009805536828935146,0.0007150715100578964,2.3257787,1.5869865,0.9665079,1.3839064,3.5565834,3.9760118,3.4936795,3.153779
165,2,7,0,1.015761865122963,0.567848939396375,0.8543143102190087,1.191487225824931,2.0227958639074686,0.03583040919909403,0.392414262660838,1.0416448539306922,1.5316176061642797,1.0700060780559733,0.04445176257083381,0.49899443664727633,1.2666594067874657,0.9444808985922086,1.8159655511215207,1.1052951381286888,0.4489916672533554,1.086794005937573,2.0694659275311524,2.988269326994211,0.15185185185185185,0.07777777777777778,0.6851851851851851,0.6851851851851851,0.4407407407407407,0.7246376797291407,0.29555555555555557,0.4111111111111111,0.5177777777777778,0.4133333333333333,1.083346,1.2856814,1.5974101,2.0506735,0.94646335,0.04419849,0.006785823,0.0025523049,0.0029193426,0.00046850007,0.012327294796705246,0.0005928308237344027,2.2361257,1.3223019,1.0356455,0.9844818,3.5827036,4.062291,2.9370718,2.4468708
170,2,7,0,1.748059579882231,2.036583729903101,0.32879256232283643,1.215691907534524,1.4270943571765646,0.4156134912548156,2.777579805538689,0.2879599537214927,0.6814833990327598,1.1944951152915282,0.42967119000162973,1.199893710475204,0.4386804427529689,0.8533201201952314,1.7814691153780449,2.079163568812025,7.143782789233272,0.26023980229255356,1.0280760494230392,0.9768191980604937,0.4185185185185185,0.8037037037037037,0.09999999999999999,0.5074074074074074,0.262962962962963,1.67597894615205,0.3711111111111111,0.44666666666666666,0.4377777777777778,0.3888888888888889,1.1428851,1.3289554,1.6174573,2.0435476,0.90238386,0.031995278,0.048404943,0.0172159,0.0008631513,0.00033917325,0.007254126947373152,0.001609289669431746,2.308098,1.7600265,1.6706066,1.598629,3.4700027,3.791339,2.826232,2.3742056
175,2,9,0,1.2319301839592538,0.5706396742046658,3.9407524909763105,1.0114164802888064,1.8760982900382672,0.721611754435334,0.4297133418066986,0.8634368067986449,0.18623340549502349,1.1373068492526943,0.8800644626707246,0.5119821798489067,0.39935887909341233,0.25133371803226356,1.0560526742493137,1.21129353252555,0.5303615642753382,5.156706198451516,1.184459142491228,1.9721446317184643,0.5,0.09999999999999999,0.5074074074074074,0.21851851851851853,0.24814814814814815,5.035206266260505,0.2555555555555556,0.1933333333333333,0.4955555555555556,0.26,0.9993245,1.2188736,1.612199,2.2426684,0.9442216,0.045037128,0.0048317513,0.005909547,0.0017305388,0.0019104569,0.00576694356277585,0.0011241250904276967,2.0746133,1.3562536,1.0080395,1.5737658,3.4106257,4.5649824,3.746254,1.7980328
176,0,14,1,1.573162210838972,1.0162867653766303,1.0639833976399737,0.5011743296125493,1.1703919220953862,1.6243830745716392,1.4600735994829823,1.6991812876016674,0.35898220371513606,1.603690674755605,2.0368819272610406,1.1410021926470124,0.6828568267099349,0.5646624376778199,0.9635915050023076,2.3468397104899914,2.7283160223653686,0.11077279516299728,1.3275889312791098,1.5691759993993064,0.811111111111111,0.6555555555555556,0.36666666666666664,0.38888888888888884,0.3,0.7155989295318932,0.5755555555555556,0.4377777777777778,0.5,0.4533333333333333,1.2515845,1.5605898,1.9987602,2.6189888,0.8873265,0.08607506,0.020424485,0.0061740065,3.5207526e-05,0.003563189,0.005880221724510193,0.0014989329501986504,1.1112005,1.2063079,0.96763897,1.2205796,2.7269878,4.140895,3.2893891,2.8365145
