epoch,ssl_loss
104.0,0.2291892021894455
105.0,0.2390442043542862
106.0,0.24402138590812683
107.0,0.23607146739959717
108.0,0.21603024005889893
109.0,0.23116713762283325
110.0,0.2118888646364212
111.0,0.21029862761497498
112.0,0.1865294724702835
113.0,0.20099253952503204
114.0,0.13805776834487915
115.0,0.19427590072155
116.0,0.15737074613571167
117.0,0.16017189621925354
118.0,0.15308046340942383
119.0,0.1430799961090088
120.0,0.1598917692899704
121.0,0.1923394799232483
122.0,0.17246486246585846
123.0,0.18289640545845032
124.0,0.16143381595611572
125.0,0.1527060717344284
126.0,0.18313556909561157
127.0,0.1538582593202591
128.0,0.16884784400463104
129.0,0.16361822187900543
130.0,0.16055215895175934
131.0,0.15425336360931396
132.0,0.19711817800998688
133.0,0.2163691520690918
134.0,0.1573590338230133
135.0,0.18244287371635437
136.0,0.15801478922367096
137.0,0.14807723462581635
138.0,0.15824413299560547
139.0,0.14003989100456238
140.0,0.13964612782001495
141.0,0.12877340614795685
142.0,0.11433367431163788
143.0,0.1149250864982605
144.0,0.12656687200069427
145.0,0.14973627030849457
146.0,0.11347576975822449
147.0,0.14730769395828247
148.0,0.1410953253507614
149.0,0.13448873162269592
150.0,0.12578600645065308
151.0,0.12015420943498611
152.0,0.10998792946338654
153.0,0.11151246726512909
154.0,0.12189476937055588
155.0,0.12611863017082214
156.0,0.1281583309173584
157.0,0.13543424010276794
158.0,0.10591408610343933
159.0,0.12339538335800171
160.0,0.1030401885509491
161.0,0.10728581994771957
162.0,0.14586764574050903
163.0,0.27058446407318115
164.0,1.1182990074157715
165.0,1.47095787525177
166.0,0.2584821581840515
167.0,2.4507343769073486
168.0,0.725862443447113
169.0,1.9069932699203491
170.0,0.808684766292572
171.0,0.7933839559555054
172.0,1.2655912637710571
173.0,0.569672167301178
174.0,0.4858725368976593
175.0,0.8132787346839905
176.0,0.8577393293380737
177.0,0.5388443470001221
178.0,0.28973814845085144
179.0,0.4776018261909485
180.0,0.38768869638442993
181.0,0.30605819821357727
182.0,0.3753218948841095
183.0,0.22859328985214233
184.0,0.22644174098968506
185.0,0.2563653886318207
186.0,0.2519817352294922
187.0,0.23940320312976837
188.0,0.27770689129829407
189.0,0.22304558753967285
190.0,0.22544780373573303
191.0,0.2073347270488739
192.0,0.216242715716362
193.0,0.18566739559173584
194.0,0.19470295310020447
195.0,0.3732260763645172
196.0,0.4693618714809418
197.0,0.29355236887931824
198.0,0.22682736814022064
199.0,0.3298759460449219
200.0,0.32254692912101746
201.0,0.36464035511016846
202.0,0.27081602811813354
203.0,0.26643288135528564
204.0,0.2338862270116806
205.0,0.22241392731666565
206.0,0.19924359023571014
207.0,0.22807657718658447
208.0,0.21958094835281372
209.0,0.16948716342449188
210.0,0.1624019742012024
211.0,0.17278729379177094
212.0,0.18630921840667725
213.0,0.17864233255386353
214.0,0.16202326118946075
215.0,0.16583949327468872
216.0,0.20266775786876678
217.0,0.15164443850517273
218.0,0.17055881023406982
219.0,0.1753908395767212
220.0,0.12277963757514954
